subject,predicate,object
http://www.wikidata.org/entity/Q124847978,producers,nan
http://www.wikidata.org/entity/Q109228976,producers,nan
http://www.wikidata.org/entity/Q125716975,producers,nan
http://www.wikidata.org/entity/Q124098360,producers,nan
http://www.wikidata.org/entity/Q124250971,producers,John A. Russo
http://www.wikidata.org/entity/Q124250971,producers,Patrick Durham
http://www.wikidata.org/entity/Q126326956,producers,nan
http://www.wikidata.org/entity/Q4177246,producers,David Heyman
http://www.wikidata.org/entity/Q124537941,producers,Joel Edgerton
http://www.wikidata.org/entity/Q124537941,producers,Nash Edgerton
http://www.wikidata.org/entity/Q123169098,producers,nan
http://www.wikidata.org/entity/Q121767976,producers,Minhal Baig
http://www.wikidata.org/entity/Q131312961,producers,nan
http://www.wikidata.org/entity/Q124153295,producers,Baltasar Kormákur
http://www.wikidata.org/entity/Q116771236,producers,Kevin Loader
http://www.wikidata.org/entity/Q116771236,producers,Juliet Dowling
http://www.wikidata.org/entity/Q112114745,producers,Mark Johnson
http://www.wikidata.org/entity/Q112114745,producers,Bill Block
http://www.wikidata.org/entity/Q112114745,producers,David Hemingson
http://www.wikidata.org/entity/Q129456972,producers,nan
http://www.wikidata.org/entity/Q123861757,producers,Halina Reijn
http://www.wikidata.org/entity/Q123861757,producers,David Hinojosa
http://www.wikidata.org/entity/Q118384190,producers,nan
http://www.wikidata.org/entity/Q126165460,producers,J. J. Abrams
http://www.wikidata.org/entity/Q126165460,producers,Glen Powell
http://www.wikidata.org/entity/Q126165460,producers,Glen Zipper
http://www.wikidata.org/entity/Q126165460,producers,Mark Monroe
http://www.wikidata.org/entity/Q116771180,producers,Uma Thurman
http://www.wikidata.org/entity/Q116771180,producers,Bill Kenwright
http://www.wikidata.org/entity/Q113650759,producers,Eddie Murphy
http://www.wikidata.org/entity/Q113650759,producers,Jerry Bruckheimer
http://www.wikidata.org/entity/Q113650759,producers,Chad Oman
http://www.wikidata.org/entity/Q114703286,producers,nan
http://www.wikidata.org/entity/Q125448417,producers,nan
http://www.wikidata.org/entity/Q116431968,producers,Simon Kinberg
http://www.wikidata.org/entity/Q116431968,producers,Kevin Hart
http://www.wikidata.org/entity/Q116431968,producers,Matt Reeves
http://www.wikidata.org/entity/Q113488690,producers,nan
http://www.wikidata.org/entity/Q111458251,producers,Zendaya
http://www.wikidata.org/entity/Q111458251,producers,Amy Pascal
http://www.wikidata.org/entity/Q111458251,producers,Luca Guadagnino
http://www.wikidata.org/entity/Q111458251,producers,Rachel O'Connor
http://www.wikidata.org/entity/Q130381565,producers,nan
http://www.wikidata.org/entity/Q125925221,producers,Raoul Peck
http://www.wikidata.org/entity/Q115405596,producers,Pablo Larraín
http://www.wikidata.org/entity/Q115405596,producers,Adrián Guerra
http://www.wikidata.org/entity/Q115405596,producers,Núria Valls
http://www.wikidata.org/entity/Q115405596,producers,Juan de Dios Larraín
http://www.wikidata.org/entity/Q115405596,producers,Galder Gaztelu-Urrutia
http://www.wikidata.org/entity/Q120900212,producers,Matteo Garrone
http://www.wikidata.org/entity/Q120900212,producers,Joseph Rouschop
http://www.wikidata.org/entity/Q120900212,producers,Ardavan Safaee
http://www.wikidata.org/entity/Q120900212,producers,Paolo Del Brocco
http://www.wikidata.org/entity/Q112183404,producers,John Krasinski
http://www.wikidata.org/entity/Q112183404,producers,Michael Bay
http://www.wikidata.org/entity/Q112183404,producers,Bradley Fuller
http://www.wikidata.org/entity/Q112183404,producers,Andrew Form
http://www.wikidata.org/entity/Q116246102,producers,Marianne Slot
http://www.wikidata.org/entity/Q116246102,producers,Carine Leblanc
http://www.wikidata.org/entity/Q115860236,producers,Jerry Bruckheimer
http://www.wikidata.org/entity/Q115860236,producers,Ivan Atkinson
http://www.wikidata.org/entity/Q115860236,producers,Chad Oman
http://www.wikidata.org/entity/Q124814758,producers,nan
http://www.wikidata.org/entity/Q112054671,producers,nan
http://www.wikidata.org/entity/Q118175825,producers,nan
http://www.wikidata.org/entity/Q117816797,producers,Jim Seibel
http://www.wikidata.org/entity/Q117816797,producers,Sébastien Aubert
http://www.wikidata.org/entity/Q129583272,producers,nan
http://www.wikidata.org/entity/Q116394284,producers,nan
http://www.wikidata.org/entity/Q116675851,producers,Brittany O'Grady
http://www.wikidata.org/entity/Q116675851,producers,Brett Beveridgee
http://www.wikidata.org/entity/Q116675851,producers,Daisy Ridley
http://www.wikidata.org/entity/Q126734843,producers,nan
http://www.wikidata.org/entity/Q125897105,producers,nan
http://www.wikidata.org/entity/Q120487741,producers,nan
http://www.wikidata.org/entity/Q125501249,producers,nan
http://www.wikidata.org/entity/Q24797403,producers,Marc Platt
http://www.wikidata.org/entity/Q24797403,producers,David Stone
http://www.wikidata.org/entity/Q125400788,producers,nan
http://www.wikidata.org/entity/Q116025865,producers,Christine Vachon
http://www.wikidata.org/entity/Q116025865,producers,Pamela Koffler
http://www.wikidata.org/entity/Q124257357,producers,Kelly Rowland
http://www.wikidata.org/entity/Q117945866,producers,Keith Arnold
http://www.wikidata.org/entity/Q117945866,producers,Stelana Kliris
http://www.wikidata.org/entity/Q127386034,producers,Claudia Steffen
http://www.wikidata.org/entity/Q85847274,producers,Jim Caviezel
http://www.wikidata.org/entity/Q85847274,producers,Jaime Hernandez
http://www.wikidata.org/entity/Q85847274,producers,Eduardo Verástegui
http://www.wikidata.org/entity/Q123223028,producers,Patrick Quinet
http://www.wikidata.org/entity/Q123223028,producers,Willem Wallyn
http://www.wikidata.org/entity/Q123223028,producers,Daniel Morin
http://www.wikidata.org/entity/Q124365154,producers,Alexandra Johnes
